,Spine_vs_Spine1,Spine_vs_Spine2,Spine_vs_Spine3,Spine_vs_LeftShoulder,Spine_vs_LeftArm,Spine_vs_LeftForeArm,Spine_vs_LeftHand,Spine_vs_RightShoulder,Spine_vs_RightArm,Spine_vs_RightForeArm,Spine_vs_RightHand,Spine_vs_Neck,Spine_vs_Neck1,Spine_vs_Head,Spine1_vs_Spine2,Spine1_vs_Spine3,Spine1_vs_LeftShoulder,Spine1_vs_LeftArm,Spine1_vs_LeftForeArm,Spine1_vs_LeftHand,Spine1_vs_RightShoulder,Spine1_vs_RightArm,Spine1_vs_RightForeArm,Spine1_vs_RightHand,Spine1_vs_Neck,Spine1_vs_Neck1,Spine1_vs_Head,Spine2_vs_Spine3,Spine2_vs_LeftShoulder,Spine2_vs_LeftArm,Spine2_vs_LeftForeArm,Spine2_vs_LeftHand,Spine2_vs_RightShoulder,Spine2_vs_RightArm,Spine2_vs_RightForeArm,Spine2_vs_RightHand,Spine2_vs_Neck,Spine2_vs_Neck1,Spine2_vs_Head,Spine3_vs_LeftShoulder,Spine3_vs_LeftArm,Spine3_vs_LeftForeArm,Spine3_vs_LeftHand,Spine3_vs_RightShoulder,Spine3_vs_RightArm,Spine3_vs_RightForeArm,Spine3_vs_RightHand,Spine3_vs_Neck,Spine3_vs_Neck1,Spine3_vs_Head,LeftShoulder_vs_LeftArm,LeftShoulder_vs_LeftForeArm,LeftShoulder_vs_LeftHand,LeftShoulder_vs_RightShoulder,LeftShoulder_vs_RightArm,LeftShoulder_vs_RightForeArm,LeftShoulder_vs_RightHand,LeftShoulder_vs_Neck,LeftShoulder_vs_Neck1,LeftShoulder_vs_Head,LeftArm_vs_LeftForeArm,LeftArm_vs_LeftHand,LeftArm_vs_RightShoulder,LeftArm_vs_RightArm,LeftArm_vs_RightForeArm,LeftArm_vs_RightHand,LeftArm_vs_Neck,LeftArm_vs_Neck1,LeftArm_vs_Head,LeftForeArm_vs_LeftHand,LeftForeArm_vs_RightShoulder,LeftForeArm_vs_RightArm,LeftForeArm_vs_RightForeArm,LeftForeArm_vs_RightHand,LeftForeArm_vs_Neck,LeftForeArm_vs_Neck1,LeftForeArm_vs_Head,LeftHand_vs_RightShoulder,LeftHand_vs_RightArm,LeftHand_vs_RightForeArm,LeftHand_vs_RightHand,LeftHand_vs_Neck,LeftHand_vs_Neck1,LeftHand_vs_Head,RightShoulder_vs_RightArm,RightShoulder_vs_RightForeArm,RightShoulder_vs_RightHand,RightShoulder_vs_Neck,RightShoulder_vs_Neck1,RightShoulder_vs_Head,RightArm_vs_RightForeArm,RightArm_vs_RightHand,RightArm_vs_Neck,RightArm_vs_Neck1,RightArm_vs_Head,RightForeArm_vs_RightHand,RightForeArm_vs_Neck,RightForeArm_vs_Neck1,RightForeArm_vs_Head,RightHand_vs_Neck,RightHand_vs_Neck1,RightHand_vs_Head,Neck_vs_Neck1,Neck_vs_Head,Neck1_vs_Head
Cond_BT/StudySeq26,8.61716,17.22347795640149,25.836843401162334,34.112621626581905,40.86170857319815,35.470612241677784,39.92982901589796,34.112788105674184,40.64519467495185,36.93435469495397,46.45324557523338,36.92424071730471,43.85629254722642,50.83110784546814,8.61717,17.230231376635807,25.701044165543767,33.44989805717278,33.631435266045344,36.57672968655817,25.701033577226877,32.990999702404366,34.57071466211323,42.5507124095223,28.335372297096125,35.298114783226346,42.30154531683981,8.61717,17.300813035075027,26.597672390650835,33.62467406035584,34.50939618315509,17.300689430836595,26.058515791312036,34.35509356718518,39.88672150647116,19.721516547546447,26.70172605189529,33.72504885634182,9.467691105280107,20.926942873970493,35.63962398320428,34.629818216133366,9.467691105280107,20.6275573067082,36.47706638346233,39.302811568139234,11.13445819815226,18.167015794328403,25.226490853673315,18.415799999999997,38.29699879711451,32.80646161361422,0.019999999999999924,18.4349450856484,39.15366223013741,36.87509322169505,5.171245031614728,10.310011720274973,16.92120874178171,29.110900000000008,31.559362631371453,18.434976676775893,35.314803726970894,56.31419652777472,53.41133259848922,17.686681526219996,19.03005867857049,22.575624328102386,24.650399999999998,38.31342660368827,55.25544009168811,64.266475519481,62.372688655588966,40.65938151573952,44.71152637114258,49.40198398919648,32.81796176483254,48.387034985454996,56.13463122833092,46.06232448518389,36.88106910813117,39.09198650139988,42.342379284121876,18.415799999999997,39.13697969742614,36.86085590183378,5.171245031614728,10.310005495091328,16.92126745745307,29.110900000000008,31.712495358588402,17.670507329494598,19.226693984307662,23.00512934916015,24.650399999999998,41.36470723511181,45.350961315559566,50.05295371688773,40.2733160872897,41.68157208611087,44.213658063098194,7.080320000000002,14.160130139547212,7.080310000000001
Cond_BT/StudySeq27,8.61716,17.223179075388693,25.835222289030483,34.136974305794425,40.26197815718486,32.97534784752914,37.62673464553454,34.13724799775597,40.492969616981995,34.01848736454618,42.92616512822009,36.927640595649805,43.85961972149552,50.83148464329602,8.61717,17.228860680176176,25.71960204866576,32.904407435337326,31.578594362829683,35.47308333725795,25.719665343336786,32.816705075356204,31.89381315429745,41.54673257014127,28.337676997152432,35.2991062806766,42.29887981554399,8.617170000000002,17.308908323960267,26.14418629986647,32.223231332507055,34.77754608491655,17.308816748180135,25.87494417660329,32.19179177588065,41.52106052609193,19.7233916337677,26.700045917981917,33.718771611868604,9.467691105280107,20.605784861204274,34.85757692885433,36.25475105496608,9.467691105280107,20.47192686092753,34.94408458455485,43.40438276894445,11.134458198152258,18.163814343315927,25.220503984200473,18.4158,38.69462689292728,36.01302152203513,0.020000000000000188,18.43493201131905,38.72359377598567,43.72362355036134,5.1712450316147285,10.294358259797388,16.897604300073095,29.110900000000004,33.581917078439204,18.434974603515506,35.29947537469988,55.09663412161314,59.66174140888081,17.6900430201602,19.28842853586381,23.05037374970661,24.6504,38.71058769961447,54.97573661375522,62.10762509032582,65.10775592265121,40.698549333091584,45.26865627924433,50.407949410981644,36.02530699703383,51.92613788158949,57.906529166428236,53.080456524821045,40.082825305160995,43.122447088481834,47.02497639911686,18.4158,38.70765760747346,43.710251472074596,5.171245031614728,10.294318168058911,16.897554586341148,29.110900000000004,38.79297750394517,17.659492189231315,19.31031475819264,23.109645204496218,24.6504,40.73888843326342,45.25031116323652,50.34132716082563,47.22601216782992,50.15448629457545,53.860991152561795,7.080320000000002,14.160215046877042,7.08031
Cond_BT/StudySeq28,8.61716,17.223168156811525,25.836889152127426,34.10081930547474,41.069268066518575,34.615864275321364,40.457036293886965,34.10093061444409,40.35203833438734,34.20886817035134,45.970472721442206,36.92237482756399,43.85557601755988,50.83816682334605,8.61717,17.23057389153345,25.691931284630932,33.637896885441485,32.78062967524213,37.306807310308244,25.691871436999715,32.712409658127406,32.202907820258886,42.51019460065441,28.334233559557358,35.2986829912836,42.308953513716496,8.61717,17.294171844000346,26.74348973984212,32.799695863528186,35.4043611785882,17.294021287362195,25.821225790123474,32.55496014052353,40.37724159394696,19.720148601392737,26.702588251146512,33.73182361144974,9.467691105280105,21.013454045954223,34.92015083166127,35.696003900274484,9.467691105280105,20.456488403242226,35.29444856013222,40.36020306017034,11.13445819815226,18.169074887706092,25.231541549609297,18.4158,37.61100644196027,33.81353432593577,0.019999999999999993,18.43492825477686,38.847032532072646,38.62806802346573,5.171245031614728,10.317323136981178,16.944019420982162,29.110900000000008,33.11083612343531,18.434951763697704,35.2930303963998,55.79798078052487,55.844777853622446,17.662463613861465,18.89236933785604,22.33715069857994,24.6504,37.627235320001965,54.514430821578124,62.40909112645893,63.47452292017177,40.10803302334385,44.230245555614815,48.98981915440486,33.82460258479951,49.35221596312929,56.64428376334316,48.4607216340091,38.09711640183501,40.34848997439577,43.64947146708402,18.4158,38.83079362172675,38.61282341474841,5.171245031614728,10.317393564804123,16.94420733177984,29.110900000000008,32.490889809723186,17.654447876843303,19.36652802195455,23.271921422430452,24.6504,40.977960950126565,45.475289937766405,50.633931560271776,42.049019088848105,43.93589817897954,46.92705767088301,7.080320000000001,14.159520090221646,7.080310000000001
Cond_BT/StudySeq29,8.61716,17.221711788353932,25.83365874077026,34.099231053445145,40.81889991172318,36.43092355187581,42.4538031719584,34.09952417311231,40.93899158659771,36.40296020914404,45.93726299884595,36.9185082921612,43.7622080092683,50.6462659670904,8.61717,17.22917846600057,25.695213332842705,33.409286076793926,34.54766181647899,40.00800683254889,25.695288637057846,33.21578705531787,33.93459405892373,43.98644555675931,28.333664176758674,35.21977232093407,42.148595192788854,8.61717,17.292890313011842,26.552971722176594,34.47347897281563,38.70915849917189,17.292804892852214,26.19269755970924,33.771769976735364,43.34623507001074,19.720178605736194,26.631385494290814,33.59438770602998,9.467691105280105,20.83419388927181,36.29451372524484,39.281470420275745,9.467691105280105,20.635988497128164,35.982948358491555,44.559127326552186,11.13445819815226,18.12267236328568,25.15005506621911,18.415800000000004,39.26183659378651,38.28205211678051,0.019999999999999955,18.434766671203235,39.46731812034388,44.49541087578245,5.171245031614728,10.122247162778562,16.657686060020055,29.11090000000001,34.27094354246003,18.434773685970903,34.96881460058805,56.1252841540426,61.16863603141407,17.51722746495615,18.88827209281918,22.508580728221535,24.650399999999998,39.278630111599426,56.09136600665063,66.42780900547397,70.7059726706231,41.123617317414414,45.04205476240625,49.60550874112421,38.29557883203253,54.713419864516716,64.42456135960308,62.13021309384971,41.841032508006414,43.889671665339115,46.81650604785483,18.4158,39.45076148270169,44.48065217385833,5.171245031614728,10.12222296766792,16.657664530337552,29.11090000000001,37.9982300173713,17.511640892946495,19.012505924503305,22.734085853868773,24.650399999999998,41.170745892765446,45.33498593092818,50.12341581860999,47.56034872497045,49.868153570626234,52.97759837201201,7.080320000000002,14.159278241978289,7.080310000000001
Cond_BT/StudySeq30,8.61716,17.221366496313138,25.83353122792623,34.06194269023724,40.648238086710926,32.41597523950391,35.64732835234799,34.06221432722724,40.82737068177076,34.979995340744914,40.8658294936486,36.90980956465652,43.78530332168639,50.71663752968563,8.61717,17.230134122196002,25.669573404799348,33.28607905157361,30.948966261793938,32.23523830309282,25.669639323745315,33.145592679289955,32.74675276763691,37.21095658855191,28.329317730666702,35.24578460617604,42.216170349272694,8.617170000000002,17.280870699056237,26.49193235248515,31.469181171395558,30.267576028769504,17.28078313179196,26.16552671355226,32.78656440198936,34.9812265766343,19.717537673280095,26.65888870039225,33.657791547042386,9.467691105280107,20.890053024628262,34.083960585988116,30.750213949358166,9.467691105280107,20.680069705741705,35.270480441941466,35.11949552594162,11.134458198152258,18.144353976758403,25.192834861461836,18.415800000000004,37.28191694968725,29.227048612474743,0.019999999999999865,18.434919981167106,38.42907909217629,33.30072879289016,5.171245031614728,10.207952969399228,16.793339192549826,29.11090000000001,30.052846767951138,18.435033764944304,35.34306826208162,55.38846738493008,49.3935483522446,17.737674614077843,19.165553168933066,22.764681934040368,24.650399999999998,37.297643969893684,54.00316016803894,60.79056501168602,55.3343865705352,39.80614615469828,44.204016551250525,49.19932801410872,29.2372569124448,44.457155898406945,50.75516169135223,36.600806108921084,33.65901865243223,36.225474112728044,39.887607181166935,18.415800000000004,38.4127664610247,33.287897570450845,5.1712450316147285,10.207863387187686,16.793298013690276,29.11090000000001,30.76274069419139,17.642475345222202,19.116023530972594,22.843310450788056,24.650399999999998,40.6764101779323,44.87270106076544,49.75804241541709,37.19839338449314,39.14652368891814,42.21566842848134,7.080320000000001,14.16002340044648,7.080310000000001
Cond_BT/StudySeq31,8.61716,17.2229055920487,25.83486152648004,34.13103743614341,41.127738685633425,37.77094243346175,42.537825282512735,34.13124029609767,41.07484709620488,40.412476756350635,50.85379818764041,36.92609971154717,43.834468203774975,50.779100638695866,8.617170000000002,17.22901911780087,25.715666136645673,33.706423913082254,35.67572804078945,39.1799863026621,25.715662492660584,33.350357529615906,37.57241421242496,46.661274838327564,28.336842512831627,35.27732697621478,42.25417484916949,8.617170000000002,17.306820955790776,26.81553686968847,35.24054689935719,36.95747163798118,17.30668346604931,26.327020292225235,36.742845535577246,43.58888448672435,19.72265121801376,26.680463172277033,33.68022199701826,9.467691105280105,21.043183791534002,36.736230556944314,36.763118202858216,9.467691105280105,20.751962784364405,38.15257749639407,42.41433763558245,11.134458198152258,18.15150987643202,25.19704726160851,18.4158,38.88717704939702,34.554096211370556,0.019999999999999945,18.434739979370153,40.35724210728213,39.64337737558065,5.171245031614729,10.24019766835622,16.817758885517296,29.110900000000004,32.409165279107135,18.43488461970369,35.04627654048843,57.76851315228475,56.53375249161547,17.601665274701183,18.872668699409815,22.398101313502416,24.6504,38.90421960101116,56.22162864614798,68.78089575970536,68.34477491768538,41.132280804470355,44.82930397061498,49.214657285554516,34.566289677946,50.49414182376876,61.253870575240974,52.8160405525224,38.477718939037636,40.22584244413993,42.99614135438988,18.4158,40.339730560950656,39.627754672992864,5.1712450316147285,10.240097382916785,16.81767161392863,29.110900000000004,32.32077698071155,17.496670700097784,18.854523510823135,22.49243338696172,24.6504,42.15540932743923,45.59703141338923,49.78309701284584,42.455530769505884,43.133829508312964,44.86299937803051,7.080320000000002,14.159237230462654,7.080310000000001
Cond_BT/StudySeq32,8.61716,17.221911970617374,25.834827971127268,34.08969590995049,40.62892007086359,35.23870749331759,41.09274871768081,34.08985614253291,40.468389245312004,32.22403736566887,40.85044710788463,36.91801709677694,43.78171187347534,50.70487440420962,8.617170000000002,17.229712594069934,25.686401908831836,33.21179048249484,33.47531204269149,38.49635876272097,25.68637525213346,32.79093960889359,30.21478285661411,41.77412868097694,28.332456624268044,35.236613990037796,42.19885690665424,8.61717,17.286576082919474,26.359952649627786,33.62190955813973,37.094434803019666,17.286433097635715,25.847577522535076,30.845283192114902,44.103270205956775,19.718570132675268,26.64680542469049,33.63797789132716,9.467691105280105,20.685087660299555,35.724794735378445,37.6117834078425,9.467691105280107,20.414563520361707,33.91213579172882,47.94572775384237,11.13445819815226,18.13494123844169,25.178597941340474,18.4158,39.093778426463786,36.63648146669549,0.02000000000000002,18.43477292480126,38.53012249889271,50.77212295274487,5.171245031614728,10.168818889522363,16.749865328724887,29.110900000000008,32.57527163433214,18.434822715301554,35.01723948351267,54.28502270531847,66.14716966702969,17.557833982819634,19.043246962967025,22.692462772904147,24.650399999999998,39.11025014352627,55.56990769626958,62.58761779136598,69.92930453175573,40.97091418026874,45.142607469489654,49.90341232238972,36.65010417956404,53.08775596786612,61.63067428800983,64.29250022065777,40.18506102208598,42.351477040415716,45.464299362661045,18.4158,38.51474615761145,50.758987299539434,5.1712450316147285,10.168819247702636,16.74993957472594,29.110900000000008,45.01190434712614,17.531234474691946,19.212518006178836,23.089544005246985,24.650399999999998,40.160112416184546,44.979739659296555,50.35922042042437,53.84593806583386,57.82204865836839,62.38471349084884,7.080320000000001,14.159348374943983,7.08031
Cond_BT/StudySeq33,8.61716,17.22213216985132,25.833787962647847,34.121421457723756,41.48808353116886,41.08738158409929,46.29728953132111,34.121698453331646,41.8988098018473,46.044189497756804,56.10907203407612,36.922925342207,43.76601755349313,50.63338181831419,8.61717,17.228689711811548,25.71116327868167,34.03998644810169,38.56865031748249,42.32496012969283,25.711223850227537,34.11662570327959,42.447036277234155,51.123357212053946,28.335769076052355,35.21951800802749,42.132182481422426,8.61717,17.3029053637662,27.105334645525197,37.49125453802515,39.245457780933585,17.30280443131747,26.969061879735023,40.472540738351185,46.95666950943004,19.722013199582594,26.62916516636402,33.576824931747325,9.467691105280105,21.232682261422397,38.231806179101575,37.997890557721895,9.467691105280105,21.16970204587786,40.58962312502974,44.43692254796285,11.134458198152261,18.11872378183392,25.135445974759413,18.4158,39.35248972812326,34.61841744067541,0.019999999999999924,18.434618614137797,41.12328373665469,40.180772663847,5.171245031614728,10.104140824797165,16.615108381021845,29.110900000000008,31.86973900078597,18.43475401905505,34.815614655576475,59.06748632409449,56.39574362353505,17.507828372221816,18.63472361136696,22.112750968127774,24.6504,39.370139820003736,57.23239128807122,73.26104257284561,70.42451871768864,41.58463309609189,44.61569453499176,48.44767684773877,34.631017998742294,50.58486440926231,63.61313130167071,53.898780033324144,38.285213840468046,39.019181063499545,40.86015836622892,18.4158,41.10485080089811,40.16552252557211,5.171245031614728,10.103969821343597,16.614873770613404,29.110900000000008,32.4430616773248,17.40295108184727,18.387996244808384,21.7502633931287,24.6504,42.86117748733636,45.144749609083775,48.26382162490303,42.55336491858777,41.79102661026216,42.04477295738295,7.080320000000002,14.157977097465626,7.080310000000002
Cond_BT/StudySeq34,8.61716,17.222301043580902,25.834871014777185,34.09133960650815,41.293259425214075,38.849137354653955,44.14939206635077,34.09149552919149,41.303886819932,41.01519957675042,50.8582008700532,36.91824729511179,43.78902089050793,50.71157360643422,8.617170000000002,17.22999224061774,25.687589620835276,33.87056474707337,36.53981792432327,40.374165732011384,25.68755384848968,33.58694172190962,38.06331778959402,46.59877392248234,28.332804812793665,35.242085319293814,42.20259789136633,8.617170000000002,17.290746283955055,26.96767681837843,35.77663239646922,37.5935712680954,17.29059401403753,26.55074732951493,37.000171738572035,43.38242420110605,19.719361775046305,26.65210877556526,33.64136076154535,9.467691105280107,21.188865186527078,36.96353801165121,36.78170902754569,9.467691105280107,20.932303054327917,38.179541432787985,42.05542272866588,11.13445819815226,18.137033368521234,25.178800711619342,18.4158,38.250408364594975,33.62795584002786,0.020000000000000087,18.434761718752743,39.681674490950776,38.72075320472106,5.1712450316147285,10.188239558423103,16.76595746326391,29.110900000000008,32.706499092133875,18.434943723983263,35.11822166874573,57.35253280363623,54.821789798321625,17.679911965544292,18.89719202989038,22.371915330041936,24.6504,38.26721536351394,55.82522989363292,67.30385419145216,63.99727312421274,40.84906838421934,44.14443458439251,48.20177902880297,33.638675099557005,48.77167996354825,57.748770943052754,46.786492255610796,37.63785505071194,38.7817477874283,41.07181513555133,18.4158,39.66410126024063,38.70648967912549,5.1712450316147285,10.188059560484504,16.765783163792268,29.110900000000008,33.23547639351816,17.513041708178644,18.71342183810026,22.254483278499233,24.6504,41.79740009339656,44.893941961766856,48.8227375216055,41.82215818446895,42.17834907731461,43.65759107197934,7.080320000000002,14.15943556283833,7.0803100000000025
Cond_BT/StudySeq35,8.61716,17.22242103302726,25.834858060981876,34.114022269001055,41.037877166655896,36.99797802501095,41.74460850522319,34.11430050756998,41.32283406320058,40.03353608818837,49.58583834077978,36.92237853946336,43.83121158830019,50.794152852754536,8.61717,17.22966144071831,25.706733057860006,33.621036105933904,34.98225711717241,38.888690291916525,25.70680636621048,33.596076290427625,37.16635606748784,45.70172365140427,28.335926232333442,35.27870951252177,42.272446882068046,8.61717,17.30432604278633,26.750792140633855,34.7054283274681,37.16270447340469,17.304245746032084,26.539675483052346,36.29094267512536,42.9299416652472,19.722476263576297,26.68401798027683,33.69919100767086,9.467691105280105,21.013397192189593,36.36441781326606,37.34228026015814,9.467691105280105,20.902551885994114,37.681249416375984,42.03538056489682,11.134458198152258,18.153936409321556,25.20841819685226,18.4158,38.75587750700696,35.600926238108016,0.020000000000000025,18.4347912846115,39.73966880139203,39.38874645470152,5.171245031614728,10.257164978782153,16.871148688100938,29.110900000000008,33.1421030802752,18.43485952718483,35.061931565377606,57.027446786689794,55.758603242075495,17.587277430547086,18.84115044653506,22.345964535646598,24.650399999999998,38.772693038431086,55.92619162701838,67.07900839971263,66.25236495982719,40.92680969072664,44.71100983894749,49.19226787032623,35.613122973993775,51.28205039121322,59.959339369115455,51.17836564078095,39.402820135041324,41.35604116606865,44.369952612706726,18.4158,39.72244623900838,39.37415495182209,5.171245031614728,10.257135703946334,16.87116208112441,29.110900000000008,33.116017355063455,17.535623312432573,18.825895047020445,22.42503740922653,24.650399999999998,41.68800322562766,45.133583747877076,49.36669322605847,42.39490914641643,43.268804126107675,45.25712012316948,7.08032,14.159350504088552,7.080310000000001
