,Mean_Appropriateness_Score
Cond_BA/StudySeq672,35.583333333333336
Cond_BA/StudySeq673,47.92307692307692
Cond_BA/StudySeq674,34.24
Cond_BA/StudySeq675,37.74074074074074
Cond_BA/StudySeq676,45.892857142857146
Cond_BA/StudySeq677,32.38461538461539
Cond_BA/StudySeq678,40.82758620689656
Cond_BA/StudySeq679,42.32
Cond_BA/StudySeq680,43.5925925925926
Cond_BA/StudySeq681,36.48
Cond_BA/StudySeq682,38.79166666666666
Cond_BA/StudySeq683,28.0
Cond_BA/StudySeq684,44.21739130434783
Cond_BA/StudySeq685,44.4
Cond_BA/StudySeq686,46.04
Cond_BA/StudySeq687,55.54166666666666
Cond_BA/StudySeq688,39.2
Cond_BA/StudySeq689,50.05
Cond_BA/StudySeq690,43.875
Cond_BA/StudySeq691,46.57142857142857
Cond_BA/StudySeq692,36.785714285714285
Cond_BA/StudySeq693,43.69565217391305
Cond_BA/StudySeq694,40.91666666666666
Cond_BA/StudySeq695,31.166666666666668
Cond_BA/StudySeq696,46.91304347826087
Cond_BA/StudySeq697,30.814814814814813
Cond_BA/StudySeq698,40.785714285714285
Cond_BA/StudySeq699,52.79166666666666
Cond_BA/StudySeq700,41.72413793103448
Cond_BA/StudySeq701,25.48
Cond_BA/StudySeq702,44.04347826086956
Cond_BA/StudySeq703,43.14814814814815
Cond_BA/StudySeq704,28.55555555555556
Cond_BA/StudySeq705,42.2
Cond_BA/StudySeq706,38.96
Cond_BA/StudySeq707,45.61538461538461
Cond_BA/StudySeq708,35.03846153846154
Cond_BA/StudySeq709,45.206896551724135
Cond_BA/StudySeq710,38.73076923076923
Cond_BA/StudySeq711,30.869565217391305
Cond_BA/StudySeq712,35.583333333333336
Cond_BA/StudySeq713,47.92307692307692
Cond_BA/StudySeq714,34.24
Cond_BA/StudySeq715,37.74074074074074
Cond_BA/StudySeq716,45.892857142857146
Cond_BA/StudySeq717,32.38461538461539
Cond_BA/StudySeq718,40.82758620689656
Cond_BA/StudySeq719,42.32
Cond_BA/StudySeq720,43.5925925925926
Cond_BA/StudySeq721,36.48
Cond_BA/StudySeq722,38.79166666666666
Cond_BA/StudySeq723,28.0
Cond_BA/StudySeq724,44.21739130434783
Cond_BA/StudySeq725,44.4
Cond_BA/StudySeq726,46.04
Cond_BA/StudySeq727,55.54166666666666
Cond_BA/StudySeq728,39.2
Cond_BA/StudySeq729,50.05
Cond_BA/StudySeq730,43.875
Cond_BA/StudySeq731,46.57142857142857
Cond_BA/StudySeq732,36.785714285714285
Cond_BA/StudySeq733,43.69565217391305
Cond_BA/StudySeq734,40.91666666666666
Cond_BA/StudySeq735,31.166666666666668
Cond_BA/StudySeq736,46.91304347826087
Cond_BA/StudySeq737,30.814814814814813
Cond_BA/StudySeq738,40.785714285714285
Cond_BA/StudySeq739,52.79166666666666
Cond_BA/StudySeq740,41.72413793103448
Cond_BA/StudySeq741,25.48
Cond_BA/StudySeq742,44.04347826086956
Cond_BA/StudySeq743,43.14814814814815
Cond_BA/StudySeq744,28.55555555555556
Cond_BA/StudySeq745,42.2
Cond_BA/StudySeq746,38.96
Cond_BA/StudySeq747,45.61538461538461
Cond_BA/StudySeq748,35.03846153846154
Cond_BA/StudySeq749,45.206896551724135
Cond_BA/StudySeq750,38.73076923076923
Cond_BA/StudySeq751,30.869565217391305
Cond_BA/StudySeq752,35.583333333333336
Cond_BA/StudySeq753,47.92307692307692
Cond_BA/StudySeq754,34.24
Cond_BA/StudySeq755,37.74074074074074
Cond_BA/StudySeq756,45.892857142857146
Cond_BA/StudySeq757,32.38461538461539
Cond_BA/StudySeq758,40.82758620689656
Cond_BA/StudySeq759,42.32
Cond_BA/StudySeq760,43.5925925925926
Cond_BA/StudySeq761,36.48
Cond_BA/StudySeq762,38.79166666666666
Cond_BA/StudySeq763,28.0
Cond_BA/StudySeq764,44.21739130434783
Cond_BA/StudySeq765,44.4
Cond_BA/StudySeq766,46.04
Cond_BA/StudySeq767,55.54166666666666
Cond_BA/StudySeq768,39.2
Cond_BA/StudySeq769,50.05
Cond_BA/StudySeq770,43.875
Cond_BA/StudySeq771,46.57142857142857
Cond_BA/StudySeq772,36.785714285714285
Cond_BA/StudySeq773,43.69565217391305
Cond_BA/StudySeq774,40.91666666666666
Cond_BA/StudySeq775,31.166666666666668
Cond_BA/StudySeq776,46.91304347826087
Cond_BA/StudySeq777,30.814814814814813
Cond_BA/StudySeq778,40.785714285714285
Cond_BA/StudySeq779,52.79166666666666
Cond_BA/StudySeq780,41.72413793103448
Cond_BA/StudySeq781,25.48
Cond_BA/StudySeq782,44.04347826086956
Cond_BA/StudySeq783,43.14814814814815
Cond_BA/StudySeq784,28.55555555555556
Cond_BA/StudySeq785,42.2
Cond_BA/StudySeq786,38.96
Cond_BA/StudySeq787,45.61538461538461
Cond_BA/StudySeq788,35.03846153846154
Cond_BA/StudySeq789,45.206896551724135
Cond_BA/StudySeq790,38.73076923076923
Cond_BA/StudySeq791,30.869565217391305
Cond_BA/StudySeq792,35.583333333333336
Cond_BA/StudySeq793,47.92307692307692
Cond_BA/StudySeq794,34.24
Cond_BA/StudySeq795,37.74074074074074
Cond_BA/StudySeq796,45.892857142857146
Cond_BA/StudySeq797,32.38461538461539
Cond_BA/StudySeq798,40.82758620689656
Cond_BA/StudySeq799,42.32
Cond_BA/StudySeq800,43.5925925925926
Cond_BT/StudySeq1,32.23076923076923
Cond_BT/StudySeq2,38.0
Cond_BT/StudySeq3,33.91304347826087
Cond_BT/StudySeq4,57.72
Cond_BT/StudySeq5,46.92857142857143
Cond_BT/StudySeq6,46.32
Cond_BT/StudySeq7,57.44444444444444
Cond_BT/StudySeq8,32.78260869565217
Cond_BT/StudySeq9,37.03703703703704
Cond_BT/StudySeq10,35.36
Cond_BT/StudySeq11,57.4
Cond_BT/StudySeq12,43.08
Cond_BT/StudySeq13,25.23076923076923
Cond_BT/StudySeq14,45.08
Cond_BT/StudySeq15,41.34615384615385
Cond_BT/StudySeq16,61.1
Cond_BT/StudySeq17,40.56521739130435
Cond_BT/StudySeq18,30.689655172413797
Cond_BT/StudySeq19,45.458333333333336
Cond_BT/StudySeq20,39.35714285714285
Cond_BT/StudySeq21,18.178571428571427
Cond_BT/StudySeq22,22.925925925925927
Cond_BT/StudySeq23,44.0
Cond_BT/StudySeq24,31.76
Cond_BT/StudySeq25,32.56521739130435
Cond_BT/StudySeq26,36.65384615384615
Cond_BT/StudySeq27,40.53846153846154
Cond_BT/StudySeq28,36.0
Cond_BT/StudySeq29,40.241379310344826
Cond_BT/StudySeq30,37.22727272727273
Cond_BT/StudySeq31,40.869565217391305
Cond_BT/StudySeq32,30.4
Cond_BT/StudySeq33,34.708333333333336
Cond_BT/StudySeq34,36.28
Cond_BT/StudySeq35,37.21428571428572
Cond_BT/StudySeq36,33.74193548387097
Cond_BT/StudySeq37,28.26923076923077
Cond_BT/StudySeq38,36.72
Cond_BT/StudySeq39,46.92307692307692
Cond_BT/StudySeq40,35.06896551724138
Cond_BT/StudySeq41,32.23076923076923
Cond_BT/StudySeq42,38.0
Cond_BT/StudySeq43,33.91304347826087
Cond_BT/StudySeq44,57.72
Cond_BT/StudySeq45,46.92857142857143
Cond_BT/StudySeq46,46.32
Cond_BT/StudySeq47,57.44444444444444
Cond_BT/StudySeq48,32.78260869565217
Cond_BT/StudySeq49,37.03703703703704
Cond_BT/StudySeq50,35.36
Cond_BT/StudySeq51,57.4
Cond_BT/StudySeq52,43.08
Cond_BT/StudySeq53,25.23076923076923
Cond_BT/StudySeq54,45.08
Cond_BT/StudySeq55,41.34615384615385
Cond_BT/StudySeq56,61.1
Cond_BT/StudySeq57,40.56521739130435
Cond_BT/StudySeq58,30.689655172413797
Cond_BT/StudySeq59,45.458333333333336
Cond_BT/StudySeq60,39.35714285714285
Cond_BT/StudySeq61,18.178571428571427
Cond_BT/StudySeq62,22.925925925925927
Cond_BT/StudySeq63,44.0
Cond_BT/StudySeq64,31.76
Cond_BT/StudySeq65,32.56521739130435
Cond_BT/StudySeq66,36.65384615384615
Cond_BT/StudySeq67,40.53846153846154
Cond_BT/StudySeq68,36.0
Cond_BT/StudySeq69,40.241379310344826
Cond_BT/StudySeq70,37.22727272727273
Cond_BT/StudySeq71,40.869565217391305
Cond_BT/StudySeq72,30.4
Cond_BT/StudySeq73,34.708333333333336
Cond_BT/StudySeq74,36.28
Cond_BT/StudySeq75,37.21428571428572
Cond_BT/StudySeq76,33.74193548387097
Cond_BT/StudySeq77,28.26923076923077
Cond_BT/StudySeq78,36.72
Cond_BT/StudySeq79,46.92307692307692
Cond_BT/StudySeq80,35.06896551724138
Cond_BT/StudySeq81,32.23076923076923
Cond_BT/StudySeq82,38.0
Cond_BT/StudySeq83,33.91304347826087
Cond_BT/StudySeq84,57.72
Cond_BT/StudySeq85,46.92857142857143
Cond_BT/StudySeq86,46.32
Cond_BT/StudySeq87,57.44444444444444
Cond_BT/StudySeq88,32.78260869565217
Cond_BT/StudySeq89,37.03703703703704
Cond_BT/StudySeq90,35.36
Cond_BT/StudySeq91,57.4
Cond_BT/StudySeq92,43.08
Cond_BT/StudySeq93,25.23076923076923
Cond_BT/StudySeq94,45.08
Cond_BT/StudySeq95,41.34615384615385
Cond_BT/StudySeq96,61.1
Cond_BT/StudySeq97,40.56521739130435
Cond_BT/StudySeq98,30.689655172413797
Cond_BT/StudySeq99,45.458333333333336
Cond_BT/StudySeq100,39.35714285714285
Cond_BT/StudySeq101,18.178571428571427
Cond_BT/StudySeq102,22.925925925925927
Cond_BT/StudySeq103,44.0
Cond_BT/StudySeq104,31.76
Cond_BT/StudySeq105,32.56521739130435
Cond_BT/StudySeq106,36.65384615384615
Cond_BT/StudySeq107,40.53846153846154
Cond_BT/StudySeq108,36.0
Cond_BT/StudySeq109,40.241379310344826
Cond_BT/StudySeq110,37.22727272727273
Cond_BT/StudySeq111,40.869565217391305
Cond_BT/StudySeq112,30.4
Cond_BT/StudySeq113,34.708333333333336
Cond_BT/StudySeq114,36.28
Cond_BT/StudySeq115,37.21428571428572
Cond_BT/StudySeq116,33.74193548387097
Cond_BT/StudySeq117,28.26923076923077
Cond_BT/StudySeq118,36.72
Cond_BT/StudySeq119,46.92307692307692
Cond_BT/StudySeq120,35.06896551724138
Cond_BT/StudySeq121,32.23076923076923
Cond_BT/StudySeq122,38.0
Cond_BT/StudySeq123,33.91304347826087
Cond_BT/StudySeq124,57.72
Cond_BT/StudySeq125,46.92857142857143
Cond_BT/StudySeq126,46.32
Cond_BT/StudySeq127,57.44444444444444
Cond_BT/StudySeq128,32.78260869565217
Cond_BT/StudySeq129,37.03703703703704
Cond_BT/StudySeq130,35.36
Cond_BT/StudySeq131,57.4
Cond_BT/StudySeq132,43.08
Cond_BT/StudySeq133,25.23076923076923
Cond_BT/StudySeq134,45.08
Cond_BT/StudySeq135,41.34615384615385
Cond_BT/StudySeq136,61.1
Cond_BT/StudySeq137,40.56521739130435
Cond_BT/StudySeq138,30.689655172413797
Cond_BT/StudySeq139,45.458333333333336
Cond_BT/StudySeq140,39.35714285714285
Cond_BT/StudySeq141,18.178571428571427
Cond_BT/StudySeq142,22.925925925925927
Cond_BT/StudySeq143,44.0
Cond_BT/StudySeq144,31.76
Cond_BT/StudySeq145,32.56521739130435
Cond_BT/StudySeq146,36.65384615384615
Cond_BT/StudySeq147,40.53846153846154
Cond_BT/StudySeq148,36.0
Cond_BT/StudySeq149,40.241379310344826
Cond_BT/StudySeq150,37.22727272727273
Cond_BT/StudySeq151,40.869565217391305
Cond_BT/StudySeq152,30.4
Cond_BT/StudySeq153,34.708333333333336
Cond_BT/StudySeq154,36.28
Cond_BT/StudySeq155,37.21428571428572
Cond_BT/StudySeq156,33.74193548387097
Cond_BT/StudySeq157,28.26923076923077
Cond_BT/StudySeq158,36.72
Cond_BT/StudySeq159,46.92307692307692
Cond_BT/StudySeq160,35.06896551724138
Cond_BT/StudySeq161,32.23076923076923
Cond_BT/StudySeq162,38.0
Cond_BT/StudySeq163,33.91304347826087
Cond_BT/StudySeq164,57.72
Cond_BT/StudySeq165,46.92857142857143
Cond_BT/StudySeq166,46.32
Cond_BT/StudySeq167,57.44444444444444
Cond_BT/StudySeq168,32.78260869565217
Cond_BT/StudySeq169,37.03703703703704
Cond_BT/StudySeq170,35.36
Cond_BT/StudySeq171,57.4
Cond_BT/StudySeq172,43.08
Cond_BT/StudySeq173,25.23076923076923
Cond_BT/StudySeq174,45.08
Cond_BT/StudySeq175,41.34615384615385
Cond_BT/StudySeq176,61.1
Cond_BT/StudySeq177,40.56521739130435
Cond_BT/StudySeq178,30.689655172413797
Cond_BT/StudySeq179,45.458333333333336
Cond_BT/StudySeq180,39.35714285714285
Cond_BT/StudySeq181,18.178571428571427
Cond_BT/StudySeq182,22.925925925925927
Cond_BT/StudySeq183,44.0
Cond_BT/StudySeq184,31.76
Cond_BT/StudySeq185,32.56521739130435
Cond_BT/StudySeq186,36.65384615384615
Cond_BT/StudySeq187,40.53846153846154
Cond_BT/StudySeq188,36.0
Cond_BT/StudySeq189,40.241379310344826
Cond_BT/StudySeq190,37.22727272727273
Cond_BT/StudySeq191,40.869565217391305
Cond_BT/StudySeq192,30.4
Cond_BT/StudySeq193,34.708333333333336
Cond_BT/StudySeq194,36.28
Cond_BT/StudySeq195,37.21428571428572
Cond_BT/StudySeq196,33.74193548387097
Cond_BT/StudySeq197,28.26923076923077
Cond_BT/StudySeq198,36.72
Cond_BT/StudySeq199,46.92307692307692
Cond_BT/StudySeq200,35.06896551724138
Cond_BT/StudySeq201,32.23076923076923
Cond_BT/StudySeq202,38.0
Cond_BT/StudySeq203,33.91304347826087
Cond_BT/StudySeq204,57.72
Cond_BT/StudySeq205,46.92857142857143
Cond_BT/StudySeq206,46.32
Cond_BT/StudySeq207,57.44444444444444
Cond_BT/StudySeq208,32.78260869565217
Cond_BT/StudySeq209,37.03703703703704
Cond_BT/StudySeq210,35.36
Cond_BT/StudySeq211,57.4
Cond_BT/StudySeq212,43.08
Cond_BT/StudySeq213,25.23076923076923
Cond_BT/StudySeq214,45.08
Cond_BT/StudySeq215,41.34615384615385
Cond_BT/StudySeq216,61.1
Cond_BT/StudySeq217,40.56521739130435
Cond_BT/StudySeq218,30.689655172413797
Cond_BT/StudySeq219,45.458333333333336
Cond_BT/StudySeq220,39.35714285714285
Cond_BT/StudySeq221,18.178571428571427
Cond_BT/StudySeq222,22.925925925925927
Cond_BT/StudySeq223,44.0
Cond_BT/StudySeq224,31.76
Cond_BT/StudySeq225,32.56521739130435
Cond_BT/StudySeq226,36.65384615384615
Cond_BT/StudySeq227,40.53846153846154
Cond_BT/StudySeq228,36.0
Cond_BT/StudySeq229,40.241379310344826
Cond_BT/StudySeq230,37.22727272727273
Cond_BT/StudySeq231,40.869565217391305
Cond_BT/StudySeq232,30.4
Cond_BT/StudySeq233,34.708333333333336
Cond_BT/StudySeq234,36.28
Cond_BT/StudySeq235,37.21428571428572
Cond_BT/StudySeq236,33.74193548387097
Cond_BT/StudySeq237,28.26923076923077
Cond_BT/StudySeq238,36.72
Cond_BT/StudySeq239,46.92307692307692
Cond_BT/StudySeq240,35.06896551724138
Cond_BT/StudySeq241,32.23076923076923
Cond_BT/StudySeq242,38.0
Cond_BT/StudySeq243,33.91304347826087
Cond_BT/StudySeq244,57.72
Cond_BT/StudySeq245,46.92857142857143
Cond_BT/StudySeq246,46.32
Cond_BT/StudySeq247,57.44444444444444
Cond_BT/StudySeq248,32.78260869565217
Cond_BT/StudySeq249,37.03703703703704
Cond_BT/StudySeq250,35.36
Cond_BT/StudySeq251,57.4
Cond_BT/StudySeq252,43.08
Cond_BT/StudySeq253,25.23076923076923
Cond_BT/StudySeq254,45.08
Cond_BT/StudySeq255,41.34615384615385
Cond_BT/StudySeq256,61.1
Cond_BT/StudySeq257,40.56521739130435
Cond_BT/StudySeq258,30.689655172413797
Cond_BT/StudySeq259,45.458333333333336
Cond_BT/StudySeq260,39.35714285714285
Cond_BT/StudySeq261,18.178571428571427
Cond_BT/StudySeq262,22.925925925925927
Cond_BT/StudySeq263,44.0
Cond_BT/StudySeq264,31.76
Cond_BT/StudySeq265,32.56521739130435
Cond_BT/StudySeq266,36.65384615384615
Cond_BT/StudySeq267,40.53846153846154
Cond_BT/StudySeq268,36.0
Cond_BT/StudySeq269,40.241379310344826
Cond_BT/StudySeq270,37.22727272727273
Cond_BT/StudySeq271,40.869565217391305
Cond_BT/StudySeq272,30.4
Cond_BT/StudySeq273,34.708333333333336
Cond_BT/StudySeq274,36.28
Cond_BT/StudySeq275,37.21428571428572
Cond_BT/StudySeq276,33.74193548387097
Cond_BT/StudySeq277,28.26923076923077
Cond_BT/StudySeq278,36.72
Cond_BT/StudySeq279,46.92307692307692
Cond_BT/StudySeq280,35.06896551724138
Cond_BT/StudySeq281,32.23076923076923
Cond_BT/StudySeq282,38.0
Cond_BT/StudySeq283,33.91304347826087
Cond_BT/StudySeq284,57.72
Cond_BT/StudySeq285,46.92857142857143
Cond_BT/StudySeq286,46.32
Cond_BT/StudySeq287,57.44444444444444
Cond_BT/StudySeq288,32.78260869565217
Cond_BT/StudySeq289,37.03703703703704
Cond_BT/StudySeq290,35.36
Cond_BT/StudySeq291,57.4
Cond_BT/StudySeq292,43.08
Cond_BT/StudySeq293,25.23076923076923
Cond_BT/StudySeq294,45.08
Cond_BT/StudySeq295,41.34615384615385
Cond_BT/StudySeq296,61.1
Cond_BT/StudySeq297,40.56521739130435
Cond_BT/StudySeq298,30.689655172413797
Cond_BT/StudySeq299,45.458333333333336
Cond_BT/StudySeq300,39.35714285714285
Cond_BT/StudySeq301,18.178571428571427
Cond_BT/StudySeq302,22.925925925925927
Cond_BT/StudySeq303,44.0
Cond_BT/StudySeq304,31.76
Cond_BT/StudySeq305,32.56521739130435
Cond_BT/StudySeq306,36.65384615384615
Cond_BT/StudySeq307,40.53846153846154
Cond_BT/StudySeq308,36.0
Cond_BT/StudySeq309,40.241379310344826
Cond_BT/StudySeq310,37.22727272727273
Cond_BT/StudySeq311,40.869565217391305
Cond_BT/StudySeq312,30.4
Cond_BT/StudySeq313,34.708333333333336
Cond_BT/StudySeq314,36.28
Cond_BT/StudySeq315,37.21428571428572
Cond_BT/StudySeq316,33.74193548387097
Cond_BT/StudySeq317,28.26923076923077
Cond_BT/StudySeq318,36.72
Cond_BT/StudySeq319,46.92307692307692
Cond_BT/StudySeq320,35.06896551724138
Cond_BT/StudySeq321,32.23076923076923
Cond_BT/StudySeq322,38.0
Cond_BT/StudySeq323,33.91304347826087
Cond_BT/StudySeq324,57.72
Cond_BT/StudySeq325,46.92857142857143
Cond_BT/StudySeq326,46.32
Cond_BT/StudySeq327,57.44444444444444
Cond_BT/StudySeq328,32.78260869565217
Cond_BT/StudySeq329,37.03703703703704
Cond_BT/StudySeq330,35.36
Cond_BT/StudySeq331,57.4
Cond_BT/StudySeq332,43.08
Cond_BT/StudySeq333,25.23076923076923
Cond_BT/StudySeq334,45.08
Cond_BT/StudySeq335,41.34615384615385
Cond_BT/StudySeq336,61.1
Cond_BT/StudySeq337,40.56521739130435
Cond_BT/StudySeq338,30.689655172413797
Cond_BT/StudySeq339,45.458333333333336
Cond_BT/StudySeq340,39.35714285714285
Cond_BT/StudySeq341,18.178571428571427
Cond_BT/StudySeq342,22.925925925925927
Cond_BT/StudySeq343,44.0
Cond_BT/StudySeq344,31.76
Cond_BT/StudySeq345,32.56521739130435
Cond_BT/StudySeq346,36.65384615384615
Cond_BT/StudySeq347,40.53846153846154
Cond_BT/StudySeq348,36.0
Cond_BT/StudySeq349,40.241379310344826
Cond_BT/StudySeq350,37.22727272727273
Cond_BT/StudySeq351,40.869565217391305
Cond_BT/StudySeq352,30.4
Cond_BT/StudySeq353,34.708333333333336
Cond_BT/StudySeq354,36.28
Cond_BT/StudySeq355,37.21428571428572
Cond_BT/StudySeq356,33.74193548387097
Cond_BT/StudySeq357,28.26923076923077
Cond_BT/StudySeq358,36.72
Cond_BT/StudySeq359,46.92307692307692
Cond_BT/StudySeq360,35.06896551724138
Cond_BT/StudySeq361,32.23076923076923
Cond_BT/StudySeq362,38.0
Cond_BT/StudySeq363,33.91304347826087
Cond_BT/StudySeq364,57.72
Cond_BT/StudySeq365,46.92857142857143
Cond_BT/StudySeq366,46.32
Cond_BT/StudySeq367,57.44444444444444
Cond_BT/StudySeq368,32.78260869565217
Cond_BT/StudySeq369,37.03703703703704
Cond_BT/StudySeq370,35.36
Cond_BT/StudySeq371,57.4
Cond_BT/StudySeq372,43.08
Cond_BT/StudySeq373,25.23076923076923
Cond_BT/StudySeq374,45.08
Cond_BT/StudySeq375,41.34615384615385
Cond_BT/StudySeq376,61.1
Cond_BT/StudySeq377,40.56521739130435
Cond_BT/StudySeq378,30.689655172413797
Cond_BT/StudySeq379,45.458333333333336
Cond_BT/StudySeq380,39.35714285714285
Cond_BT/StudySeq381,18.178571428571427
Cond_BT/StudySeq382,22.925925925925927
Cond_BT/StudySeq383,44.0
Cond_BT/StudySeq384,31.76
Cond_BT/StudySeq385,32.56521739130435
Cond_BT/StudySeq386,36.65384615384615
Cond_BT/StudySeq387,40.53846153846154
Cond_BT/StudySeq388,36.0
Cond_BT/StudySeq389,40.241379310344826
Cond_BT/StudySeq390,37.22727272727273
Cond_BT/StudySeq391,40.869565217391305
Cond_BT/StudySeq392,30.4
Cond_BT/StudySeq393,34.708333333333336
Cond_BT/StudySeq394,36.28
Cond_BT/StudySeq395,37.21428571428572
Cond_BT/StudySeq396,33.74193548387097
Cond_BT/StudySeq397,28.26923076923077
Cond_BT/StudySeq398,36.72
Cond_BT/StudySeq399,46.92307692307692
Cond_BT/StudySeq400,35.06896551724138
Cond_BT/StudySeq401,32.23076923076923
Cond_BT/StudySeq402,38.0
Cond_BT/StudySeq403,33.91304347826087
Cond_BT/StudySeq404,57.72
Cond_BT/StudySeq405,46.92857142857143
Cond_BT/StudySeq406,46.32
Cond_BT/StudySeq407,57.44444444444444
Cond_BT/StudySeq408,32.78260869565217
Cond_BT/StudySeq409,37.03703703703704
Cond_BT/StudySeq410,35.36
Cond_BT/StudySeq411,57.4
Cond_BT/StudySeq412,43.08
Cond_BT/StudySeq413,25.23076923076923
Cond_BT/StudySeq414,45.08
Cond_BT/StudySeq415,41.34615384615385
Cond_BT/StudySeq416,61.1
Cond_BT/StudySeq417,40.56521739130435
Cond_BT/StudySeq418,30.689655172413797
Cond_BT/StudySeq419,45.458333333333336
Cond_BT/StudySeq420,39.35714285714285
Cond_BT/StudySeq421,18.178571428571427
Cond_BT/StudySeq422,22.925925925925927
Cond_BT/StudySeq423,44.0
Cond_BT/StudySeq424,31.76
Cond_BT/StudySeq425,32.56521739130435
Cond_BT/StudySeq426,36.65384615384615
Cond_BT/StudySeq427,40.53846153846154
Cond_BT/StudySeq428,36.0
Cond_BT/StudySeq429,40.241379310344826
Cond_BT/StudySeq430,37.22727272727273
Cond_BT/StudySeq431,40.869565217391305
Cond_BT/StudySeq432,30.4
Cond_BT/StudySeq433,34.708333333333336
Cond_BT/StudySeq434,36.28
Cond_BT/StudySeq435,37.21428571428572
Cond_BT/StudySeq436,33.74193548387097
Cond_BT/StudySeq437,28.26923076923077
Cond_BT/StudySeq438,36.72
Cond_BT/StudySeq439,46.92307692307692
Cond_BT/StudySeq440,35.06896551724138
Cond_BT/StudySeq441,32.23076923076923
Cond_BT/StudySeq442,38.0
Cond_BT/StudySeq443,33.91304347826087
Cond_BT/StudySeq444,57.72
Cond_BT/StudySeq445,46.92857142857143
Cond_BT/StudySeq446,46.32
Cond_BT/StudySeq447,57.44444444444444
Cond_BT/StudySeq448,32.78260869565217
Cond_BT/StudySeq449,37.03703703703704
Cond_BT/StudySeq450,35.36
Cond_BT/StudySeq451,57.4
Cond_BT/StudySeq452,43.08
Cond_BT/StudySeq453,25.23076923076923
Cond_BT/StudySeq454,45.08
Cond_BT/StudySeq455,41.34615384615385
Cond_BT/StudySeq456,61.1
Cond_BT/StudySeq457,40.56521739130435
Cond_BT/StudySeq458,30.689655172413797
Cond_BT/StudySeq459,45.458333333333336
Cond_BT/StudySeq460,39.35714285714285
Cond_BT/StudySeq461,18.178571428571427
Cond_BT/StudySeq462,22.925925925925927
Cond_BT/StudySeq463,44.0
Cond_BT/StudySeq464,31.76
Cond_BT/StudySeq465,32.56521739130435
Cond_BT/StudySeq466,36.65384615384615
Cond_BT/StudySeq467,40.53846153846154
Cond_BT/StudySeq468,36.0
Cond_BT/StudySeq469,40.241379310344826
Cond_BT/StudySeq470,37.22727272727273
Cond_BT/StudySeq471,40.869565217391305
Cond_BT/StudySeq472,30.4
Cond_BT/StudySeq473,34.708333333333336
Cond_BT/StudySeq474,36.28
Cond_BT/StudySeq475,37.21428571428572
Cond_BT/StudySeq476,33.74193548387097
Cond_BT/StudySeq477,28.26923076923077
Cond_BT/StudySeq478,36.72
Cond_BT/StudySeq479,46.92307692307692
Cond_BT/StudySeq480,35.06896551724138
Cond_BT/StudySeq481,32.23076923076923
Cond_BT/StudySeq482,38.0
Cond_BT/StudySeq483,33.91304347826087
Cond_BT/StudySeq484,57.72
Cond_BT/StudySeq485,46.92857142857143
Cond_BT/StudySeq486,46.32
Cond_BT/StudySeq487,57.44444444444444
Cond_BT/StudySeq488,32.78260869565217
Cond_BT/StudySeq489,37.03703703703704
Cond_BT/StudySeq490,35.36
Cond_BT/StudySeq491,57.4
Cond_BT/StudySeq492,43.08
Cond_BT/StudySeq493,25.23076923076923
Cond_BT/StudySeq494,45.08
Cond_BT/StudySeq495,41.34615384615385
Cond_BT/StudySeq496,61.1
Cond_BT/StudySeq497,40.56521739130435
Cond_BT/StudySeq498,30.689655172413797
Cond_BT/StudySeq499,45.458333333333336
Cond_BT/StudySeq500,39.35714285714285
Cond_BT/StudySeq501,18.178571428571427
Cond_BT/StudySeq502,22.925925925925927
Cond_BT/StudySeq503,44.0
Cond_BT/StudySeq504,31.76
Cond_BT/StudySeq505,32.56521739130435
Cond_BT/StudySeq506,36.65384615384615
Cond_BT/StudySeq507,40.53846153846154
Cond_BT/StudySeq508,36.0
Cond_BT/StudySeq509,40.241379310344826
Cond_BT/StudySeq510,37.22727272727273
Cond_BT/StudySeq511,40.869565217391305
Cond_BT/StudySeq512,30.4
Cond_BT/StudySeq513,34.708333333333336
Cond_BT/StudySeq514,36.28
Cond_BT/StudySeq515,37.21428571428572
Cond_BT/StudySeq516,33.74193548387097
Cond_BT/StudySeq517,28.26923076923077
Cond_BT/StudySeq518,36.72
Cond_BT/StudySeq519,46.92307692307692
Cond_BT/StudySeq520,35.06896551724138
