,Mean_Human_Likeness_Score
Cond_BA/StudySeq665,59.0
Cond_BA/StudySeq666,52.0
Cond_BA/StudySeq667,46.60714285714285
Cond_BA/StudySeq668,47.37037037037037
Cond_BA/StudySeq669,50.11111111111112
Cond_BA/StudySeq670,50.88
Cond_BA/StudySeq671,51.29166666666666
Cond_BA/StudySeq672,50.96
Cond_BA/StudySeq673,44.24
Cond_BA/StudySeq674,44.56
Cond_BA/StudySeq675,49.76
Cond_BA/StudySeq676,41.172413793103445
Cond_BA/StudySeq677,38.035714285714285
Cond_BA/StudySeq678,50.23333333333333
Cond_BA/StudySeq679,41.56
Cond_BA/StudySeq680,43.85714285714285
Cond_BA/StudySeq681,38.15384615384615
Cond_BA/StudySeq682,41.03846153846154
Cond_BA/StudySeq683,43.46153846153846
Cond_BA/StudySeq684,34.458333333333336
Cond_BA/StudySeq685,52.27586206896552
Cond_BA/StudySeq686,44.833333333333336
Cond_BA/StudySeq687,53.88461538461539
Cond_BA/StudySeq688,47.0
Cond_BA/StudySeq689,49.04761904761905
Cond_BA/StudySeq690,46.95454545454545
Cond_BA/StudySeq691,52.74074074074074
Cond_BA/StudySeq692,38.32142857142857
Cond_BA/StudySeq693,36.391304347826086
Cond_BA/StudySeq694,42.73913043478261
Cond_BA/StudySeq695,45.47826086956522
Cond_BA/StudySeq696,50.708333333333336
Cond_BA/StudySeq697,50.66666666666666
Cond_BA/StudySeq698,49.80769230769231
Cond_BA/StudySeq699,41.79166666666666
Cond_BA/StudySeq700,40.888888888888886
Cond_BA/StudySeq701,46.68
Cond_BA/StudySeq702,42.36363636363637
Cond_BA/StudySeq703,47.96296296296296
Cond_BA/StudySeq704,46.10714285714285
Cond_BA/StudySeq705,59.0
Cond_BA/StudySeq706,52.0
Cond_BA/StudySeq707,46.60714285714285
Cond_BA/StudySeq708,47.37037037037037
Cond_BA/StudySeq709,50.11111111111112
Cond_BA/StudySeq710,50.88
Cond_BA/StudySeq711,51.29166666666666
Cond_BA/StudySeq712,50.96
Cond_BA/StudySeq713,44.24
Cond_BA/StudySeq714,44.56
Cond_BA/StudySeq715,49.76
Cond_BA/StudySeq716,41.172413793103445
Cond_BA/StudySeq717,38.035714285714285
Cond_BA/StudySeq718,50.23333333333333
Cond_BA/StudySeq719,41.56
Cond_BA/StudySeq720,43.85714285714285
Cond_BA/StudySeq721,38.15384615384615
Cond_BA/StudySeq722,41.03846153846154
Cond_BA/StudySeq723,43.46153846153846
Cond_BA/StudySeq724,34.458333333333336
Cond_BA/StudySeq725,52.27586206896552
Cond_BA/StudySeq726,44.833333333333336
Cond_BA/StudySeq727,53.88461538461539
Cond_BA/StudySeq728,47.0
Cond_BA/StudySeq729,49.04761904761905
Cond_BA/StudySeq730,46.95454545454545
Cond_BA/StudySeq731,52.74074074074074
Cond_BA/StudySeq732,38.32142857142857
Cond_BA/StudySeq733,36.391304347826086
Cond_BA/StudySeq734,42.73913043478261
Cond_BA/StudySeq735,45.47826086956522
Cond_BA/StudySeq736,50.708333333333336
Cond_BA/StudySeq737,50.66666666666666
Cond_BA/StudySeq738,49.80769230769231
Cond_BA/StudySeq739,41.79166666666666
Cond_BA/StudySeq740,40.888888888888886
Cond_BA/StudySeq741,46.68
Cond_BA/StudySeq742,42.36363636363637
Cond_BA/StudySeq743,47.96296296296296
Cond_BA/StudySeq744,46.10714285714285
Cond_BA/StudySeq745,59.0
Cond_BA/StudySeq746,52.0
Cond_BA/StudySeq747,46.60714285714285
Cond_BA/StudySeq748,47.37037037037037
Cond_BA/StudySeq749,50.11111111111112
Cond_BA/StudySeq750,50.88
Cond_BA/StudySeq751,51.29166666666666
Cond_BA/StudySeq752,50.96
Cond_BA/StudySeq753,44.24
Cond_BA/StudySeq754,44.56
Cond_BA/StudySeq755,49.76
Cond_BA/StudySeq756,41.172413793103445
Cond_BA/StudySeq757,38.035714285714285
Cond_BA/StudySeq758,50.23333333333333
Cond_BA/StudySeq759,41.56
Cond_BA/StudySeq760,43.85714285714285
Cond_BA/StudySeq761,38.15384615384615
Cond_BA/StudySeq762,41.03846153846154
Cond_BA/StudySeq763,43.46153846153846
Cond_BA/StudySeq764,34.458333333333336
Cond_BA/StudySeq765,52.27586206896552
Cond_BA/StudySeq766,44.833333333333336
Cond_BA/StudySeq767,53.88461538461539
Cond_BA/StudySeq768,47.0
Cond_BA/StudySeq769,49.04761904761905
Cond_BA/StudySeq770,46.95454545454545
Cond_BA/StudySeq771,52.74074074074074
Cond_BA/StudySeq772,38.32142857142857
Cond_BA/StudySeq773,36.391304347826086
Cond_BA/StudySeq774,42.73913043478261
Cond_BA/StudySeq775,45.47826086956522
Cond_BA/StudySeq776,50.708333333333336
Cond_BA/StudySeq777,50.66666666666666
Cond_BA/StudySeq778,49.80769230769231
Cond_BA/StudySeq779,41.79166666666666
Cond_BA/StudySeq780,40.888888888888886
Cond_BA/StudySeq781,46.68
Cond_BA/StudySeq782,42.36363636363637
Cond_BA/StudySeq783,47.96296296296296
Cond_BA/StudySeq784,46.10714285714285
Cond_BA/StudySeq785,59.0
Cond_BA/StudySeq786,52.0
Cond_BA/StudySeq787,46.60714285714285
Cond_BA/StudySeq788,47.37037037037037
Cond_BA/StudySeq789,50.11111111111112
Cond_BA/StudySeq790,50.88
Cond_BA/StudySeq791,51.29166666666666
Cond_BA/StudySeq792,50.96
Cond_BA/StudySeq793,44.24
Cond_BA/StudySeq794,44.56
Cond_BA/StudySeq795,49.76
Cond_BA/StudySeq796,41.172413793103445
Cond_BA/StudySeq797,38.035714285714285
Cond_BA/StudySeq798,50.23333333333333
Cond_BA/StudySeq799,41.56
Cond_BA/StudySeq800,43.85714285714285
Cond_BT/StudySeq1,54.57142857142857
Cond_BT/StudySeq2,56.37037037037037
Cond_BT/StudySeq3,39.56
Cond_BT/StudySeq4,56.30769230769231
Cond_BT/StudySeq5,65.81481481481481
Cond_BT/StudySeq6,52.29166666666666
Cond_BT/StudySeq7,64.53571428571429
Cond_BT/StudySeq8,47.86363636363637
Cond_BT/StudySeq9,49.888888888888886
Cond_BT/StudySeq10,50.5
Cond_BT/StudySeq11,52.30769230769231
Cond_BT/StudySeq12,50.26923076923077
Cond_BT/StudySeq13,49.84615384615385
Cond_BT/StudySeq14,57.458333333333336
Cond_BT/StudySeq15,54.76923076923077
Cond_BT/StudySeq16,66.52631578947368
Cond_BT/StudySeq17,56.68181818181818
Cond_BT/StudySeq18,62.57692307692308
Cond_BT/StudySeq19,55.083333333333336
Cond_BT/StudySeq20,43.25
Cond_BT/StudySeq21,51.37037037037037
Cond_BT/StudySeq22,48.36
Cond_BT/StudySeq23,58.125
Cond_BT/StudySeq24,45.5
Cond_BT/StudySeq25,62.54545454545455
Cond_BT/StudySeq26,61.23076923076923
Cond_BT/StudySeq27,56.142857142857146
Cond_BT/StudySeq28,50.5
Cond_BT/StudySeq29,54.642857142857146
Cond_BT/StudySeq30,55.52173913043478
Cond_BT/StudySeq31,60.333333333333336
Cond_BT/StudySeq32,67.76923076923077
Cond_BT/StudySeq33,50.91666666666666
Cond_BT/StudySeq34,54.57692307692308
Cond_BT/StudySeq35,59.57692307692308
Cond_BT/StudySeq36,48.15625
Cond_BT/StudySeq37,49.82142857142857
Cond_BT/StudySeq38,58.46153846153846
Cond_BT/StudySeq39,57.10714285714285
Cond_BT/StudySeq40,51.689655172413794
Cond_BT/StudySeq41,54.57142857142857
Cond_BT/StudySeq42,56.37037037037037
Cond_BT/StudySeq43,39.56
Cond_BT/StudySeq44,56.30769230769231
Cond_BT/StudySeq45,65.81481481481481
Cond_BT/StudySeq46,52.29166666666666
Cond_BT/StudySeq47,64.53571428571429
Cond_BT/StudySeq48,47.86363636363637
Cond_BT/StudySeq49,49.888888888888886
Cond_BT/StudySeq50,50.5
Cond_BT/StudySeq51,52.30769230769231
Cond_BT/StudySeq52,50.26923076923077
Cond_BT/StudySeq53,49.84615384615385
Cond_BT/StudySeq54,57.458333333333336
Cond_BT/StudySeq55,54.76923076923077
Cond_BT/StudySeq56,66.52631578947368
Cond_BT/StudySeq57,56.68181818181818
Cond_BT/StudySeq58,62.57692307692308
Cond_BT/StudySeq59,55.083333333333336
Cond_BT/StudySeq60,43.25
Cond_BT/StudySeq61,51.37037037037037
Cond_BT/StudySeq62,48.36
Cond_BT/StudySeq63,58.125
Cond_BT/StudySeq64,45.5
Cond_BT/StudySeq65,62.54545454545455
Cond_BT/StudySeq66,61.23076923076923
Cond_BT/StudySeq67,56.142857142857146
Cond_BT/StudySeq68,50.5
Cond_BT/StudySeq69,54.642857142857146
Cond_BT/StudySeq70,55.52173913043478
Cond_BT/StudySeq71,60.333333333333336
Cond_BT/StudySeq72,67.76923076923077
Cond_BT/StudySeq73,50.91666666666666
Cond_BT/StudySeq74,54.57692307692308
Cond_BT/StudySeq75,59.57692307692308
Cond_BT/StudySeq76,48.15625
Cond_BT/StudySeq77,49.82142857142857
Cond_BT/StudySeq78,58.46153846153846
Cond_BT/StudySeq79,57.10714285714285
Cond_BT/StudySeq80,51.689655172413794
Cond_BT/StudySeq81,54.57142857142857
Cond_BT/StudySeq82,56.37037037037037
Cond_BT/StudySeq83,39.56
Cond_BT/StudySeq84,56.30769230769231
Cond_BT/StudySeq85,65.81481481481481
Cond_BT/StudySeq86,52.29166666666666
Cond_BT/StudySeq87,64.53571428571429
Cond_BT/StudySeq88,47.86363636363637
Cond_BT/StudySeq89,49.888888888888886
Cond_BT/StudySeq90,50.5
Cond_BT/StudySeq91,52.30769230769231
Cond_BT/StudySeq92,50.26923076923077
Cond_BT/StudySeq93,49.84615384615385
Cond_BT/StudySeq94,57.458333333333336
Cond_BT/StudySeq95,54.76923076923077
Cond_BT/StudySeq96,66.52631578947368
Cond_BT/StudySeq97,56.68181818181818
Cond_BT/StudySeq98,62.57692307692308
Cond_BT/StudySeq99,55.083333333333336
Cond_BT/StudySeq100,43.25
Cond_BT/StudySeq101,51.37037037037037
Cond_BT/StudySeq102,48.36
Cond_BT/StudySeq103,58.125
Cond_BT/StudySeq104,45.5
Cond_BT/StudySeq105,62.54545454545455
Cond_BT/StudySeq106,61.23076923076923
Cond_BT/StudySeq107,56.142857142857146
Cond_BT/StudySeq108,50.5
Cond_BT/StudySeq109,54.642857142857146
Cond_BT/StudySeq110,55.52173913043478
Cond_BT/StudySeq111,60.333333333333336
Cond_BT/StudySeq112,67.76923076923077
Cond_BT/StudySeq113,50.91666666666666
Cond_BT/StudySeq114,54.57692307692308
Cond_BT/StudySeq115,59.57692307692308
Cond_BT/StudySeq116,48.15625
Cond_BT/StudySeq117,49.82142857142857
Cond_BT/StudySeq118,58.46153846153846
Cond_BT/StudySeq119,57.10714285714285
Cond_BT/StudySeq120,51.689655172413794
Cond_BT/StudySeq121,54.57142857142857
Cond_BT/StudySeq122,56.37037037037037
Cond_BT/StudySeq123,39.56
Cond_BT/StudySeq124,56.30769230769231
Cond_BT/StudySeq125,65.81481481481481
Cond_BT/StudySeq126,52.29166666666666
Cond_BT/StudySeq127,64.53571428571429
Cond_BT/StudySeq128,47.86363636363637
Cond_BT/StudySeq129,49.888888888888886
Cond_BT/StudySeq130,50.5
Cond_BT/StudySeq131,52.30769230769231
Cond_BT/StudySeq132,50.26923076923077
Cond_BT/StudySeq133,49.84615384615385
Cond_BT/StudySeq134,57.458333333333336
Cond_BT/StudySeq135,54.76923076923077
Cond_BT/StudySeq136,66.52631578947368
Cond_BT/StudySeq137,56.68181818181818
Cond_BT/StudySeq138,62.57692307692308
Cond_BT/StudySeq139,55.083333333333336
Cond_BT/StudySeq140,43.25
Cond_BT/StudySeq141,51.37037037037037
Cond_BT/StudySeq142,48.36
Cond_BT/StudySeq143,58.125
Cond_BT/StudySeq144,45.5
Cond_BT/StudySeq145,62.54545454545455
Cond_BT/StudySeq146,61.23076923076923
Cond_BT/StudySeq147,56.142857142857146
Cond_BT/StudySeq148,50.5
Cond_BT/StudySeq149,54.642857142857146
Cond_BT/StudySeq150,55.52173913043478
Cond_BT/StudySeq151,60.333333333333336
Cond_BT/StudySeq152,67.76923076923077
Cond_BT/StudySeq153,50.91666666666666
Cond_BT/StudySeq154,54.57692307692308
Cond_BT/StudySeq155,59.57692307692308
Cond_BT/StudySeq156,48.15625
Cond_BT/StudySeq157,49.82142857142857
Cond_BT/StudySeq158,58.46153846153846
Cond_BT/StudySeq159,57.10714285714285
Cond_BT/StudySeq160,51.689655172413794
Cond_BT/StudySeq161,54.57142857142857
Cond_BT/StudySeq162,56.37037037037037
Cond_BT/StudySeq163,39.56
Cond_BT/StudySeq164,56.30769230769231
Cond_BT/StudySeq165,65.81481481481481
Cond_BT/StudySeq166,52.29166666666666
Cond_BT/StudySeq167,64.53571428571429
Cond_BT/StudySeq168,47.86363636363637
Cond_BT/StudySeq169,49.888888888888886
Cond_BT/StudySeq170,50.5
Cond_BT/StudySeq171,52.30769230769231
Cond_BT/StudySeq172,50.26923076923077
Cond_BT/StudySeq173,49.84615384615385
Cond_BT/StudySeq174,57.458333333333336
Cond_BT/StudySeq175,54.76923076923077
Cond_BT/StudySeq176,66.52631578947368
Cond_BT/StudySeq177,56.68181818181818
Cond_BT/StudySeq178,62.57692307692308
Cond_BT/StudySeq179,55.083333333333336
Cond_BT/StudySeq180,43.25
Cond_BT/StudySeq181,51.37037037037037
Cond_BT/StudySeq182,48.36
Cond_BT/StudySeq183,58.125
Cond_BT/StudySeq184,45.5
Cond_BT/StudySeq185,62.54545454545455
Cond_BT/StudySeq186,61.23076923076923
Cond_BT/StudySeq187,56.142857142857146
Cond_BT/StudySeq188,50.5
Cond_BT/StudySeq189,54.642857142857146
Cond_BT/StudySeq190,55.52173913043478
Cond_BT/StudySeq191,60.333333333333336
Cond_BT/StudySeq192,67.76923076923077
Cond_BT/StudySeq193,50.91666666666666
Cond_BT/StudySeq194,54.57692307692308
Cond_BT/StudySeq195,59.57692307692308
Cond_BT/StudySeq196,48.15625
Cond_BT/StudySeq197,49.82142857142857
Cond_BT/StudySeq198,58.46153846153846
Cond_BT/StudySeq199,57.10714285714285
Cond_BT/StudySeq200,51.689655172413794
Cond_BT/StudySeq201,54.57142857142857
Cond_BT/StudySeq202,56.37037037037037
Cond_BT/StudySeq203,39.56
Cond_BT/StudySeq204,56.30769230769231
Cond_BT/StudySeq205,65.81481481481481
Cond_BT/StudySeq206,52.29166666666666
Cond_BT/StudySeq207,64.53571428571429
Cond_BT/StudySeq208,47.86363636363637
Cond_BT/StudySeq209,49.888888888888886
Cond_BT/StudySeq210,50.5
Cond_BT/StudySeq211,52.30769230769231
Cond_BT/StudySeq212,50.26923076923077
Cond_BT/StudySeq213,49.84615384615385
Cond_BT/StudySeq214,57.458333333333336
Cond_BT/StudySeq215,54.76923076923077
Cond_BT/StudySeq216,66.52631578947368
Cond_BT/StudySeq217,56.68181818181818
Cond_BT/StudySeq218,62.57692307692308
Cond_BT/StudySeq219,55.083333333333336
Cond_BT/StudySeq220,43.25
Cond_BT/StudySeq221,51.37037037037037
Cond_BT/StudySeq222,48.36
Cond_BT/StudySeq223,58.125
Cond_BT/StudySeq224,45.5
Cond_BT/StudySeq225,62.54545454545455
Cond_BT/StudySeq226,61.23076923076923
Cond_BT/StudySeq227,56.142857142857146
Cond_BT/StudySeq228,50.5
Cond_BT/StudySeq229,54.642857142857146
Cond_BT/StudySeq230,55.52173913043478
Cond_BT/StudySeq231,60.333333333333336
Cond_BT/StudySeq232,67.76923076923077
Cond_BT/StudySeq233,50.91666666666666
Cond_BT/StudySeq234,54.57692307692308
Cond_BT/StudySeq235,59.57692307692308
Cond_BT/StudySeq236,48.15625
Cond_BT/StudySeq237,49.82142857142857
Cond_BT/StudySeq238,58.46153846153846
Cond_BT/StudySeq239,57.10714285714285
Cond_BT/StudySeq240,51.689655172413794
Cond_BT/StudySeq241,54.57142857142857
Cond_BT/StudySeq242,56.37037037037037
Cond_BT/StudySeq243,39.56
Cond_BT/StudySeq244,56.30769230769231
Cond_BT/StudySeq245,65.81481481481481
Cond_BT/StudySeq246,52.29166666666666
Cond_BT/StudySeq247,64.53571428571429
Cond_BT/StudySeq248,47.86363636363637
Cond_BT/StudySeq249,49.888888888888886
Cond_BT/StudySeq250,50.5
Cond_BT/StudySeq251,52.30769230769231
Cond_BT/StudySeq252,50.26923076923077
Cond_BT/StudySeq253,49.84615384615385
Cond_BT/StudySeq254,57.458333333333336
Cond_BT/StudySeq255,54.76923076923077
Cond_BT/StudySeq256,66.52631578947368
Cond_BT/StudySeq257,56.68181818181818
Cond_BT/StudySeq258,62.57692307692308
Cond_BT/StudySeq259,55.083333333333336
Cond_BT/StudySeq260,43.25
Cond_BT/StudySeq261,51.37037037037037
Cond_BT/StudySeq262,48.36
Cond_BT/StudySeq263,58.125
Cond_BT/StudySeq264,45.5
Cond_BT/StudySeq265,62.54545454545455
Cond_BT/StudySeq266,61.23076923076923
Cond_BT/StudySeq267,56.142857142857146
Cond_BT/StudySeq268,50.5
Cond_BT/StudySeq269,54.642857142857146
Cond_BT/StudySeq270,55.52173913043478
Cond_BT/StudySeq271,60.333333333333336
Cond_BT/StudySeq272,67.76923076923077
Cond_BT/StudySeq273,50.91666666666666
Cond_BT/StudySeq274,54.57692307692308
Cond_BT/StudySeq275,59.57692307692308
Cond_BT/StudySeq276,48.15625
Cond_BT/StudySeq277,49.82142857142857
Cond_BT/StudySeq278,58.46153846153846
Cond_BT/StudySeq279,57.10714285714285
Cond_BT/StudySeq280,51.689655172413794
Cond_BT/StudySeq281,54.57142857142857
Cond_BT/StudySeq282,56.37037037037037
Cond_BT/StudySeq283,39.56
Cond_BT/StudySeq284,56.30769230769231
Cond_BT/StudySeq285,65.81481481481481
Cond_BT/StudySeq286,52.29166666666666
Cond_BT/StudySeq287,64.53571428571429
Cond_BT/StudySeq288,47.86363636363637
Cond_BT/StudySeq289,49.888888888888886
Cond_BT/StudySeq290,50.5
Cond_BT/StudySeq291,52.30769230769231
Cond_BT/StudySeq292,50.26923076923077
Cond_BT/StudySeq293,49.84615384615385
Cond_BT/StudySeq294,57.458333333333336
Cond_BT/StudySeq295,54.76923076923077
Cond_BT/StudySeq296,66.52631578947368
Cond_BT/StudySeq297,56.68181818181818
Cond_BT/StudySeq298,62.57692307692308
Cond_BT/StudySeq299,55.083333333333336
Cond_BT/StudySeq300,43.25
Cond_BT/StudySeq301,51.37037037037037
Cond_BT/StudySeq302,48.36
Cond_BT/StudySeq303,58.125
Cond_BT/StudySeq304,45.5
Cond_BT/StudySeq305,62.54545454545455
Cond_BT/StudySeq306,61.23076923076923
Cond_BT/StudySeq307,56.142857142857146
Cond_BT/StudySeq308,50.5
Cond_BT/StudySeq309,54.642857142857146
Cond_BT/StudySeq310,55.52173913043478
Cond_BT/StudySeq311,60.333333333333336
Cond_BT/StudySeq312,67.76923076923077
Cond_BT/StudySeq313,50.91666666666666
Cond_BT/StudySeq314,54.57692307692308
Cond_BT/StudySeq315,59.57692307692308
Cond_BT/StudySeq316,48.15625
Cond_BT/StudySeq317,49.82142857142857
Cond_BT/StudySeq318,58.46153846153846
Cond_BT/StudySeq319,57.10714285714285
Cond_BT/StudySeq320,51.689655172413794
Cond_BT/StudySeq321,54.57142857142857
Cond_BT/StudySeq322,56.37037037037037
Cond_BT/StudySeq323,39.56
Cond_BT/StudySeq324,56.30769230769231
Cond_BT/StudySeq325,65.81481481481481
Cond_BT/StudySeq326,52.29166666666666
Cond_BT/StudySeq327,64.53571428571429
Cond_BT/StudySeq328,47.86363636363637
Cond_BT/StudySeq329,49.888888888888886
Cond_BT/StudySeq330,50.5
Cond_BT/StudySeq331,52.30769230769231
Cond_BT/StudySeq332,50.26923076923077
Cond_BT/StudySeq333,49.84615384615385
Cond_BT/StudySeq334,57.458333333333336
Cond_BT/StudySeq335,54.76923076923077
Cond_BT/StudySeq336,66.52631578947368
Cond_BT/StudySeq337,56.68181818181818
Cond_BT/StudySeq338,62.57692307692308
Cond_BT/StudySeq339,55.083333333333336
Cond_BT/StudySeq340,43.25
Cond_BT/StudySeq341,51.37037037037037
Cond_BT/StudySeq342,48.36
Cond_BT/StudySeq343,58.125
Cond_BT/StudySeq344,45.5
Cond_BT/StudySeq345,62.54545454545455
Cond_BT/StudySeq346,61.23076923076923
Cond_BT/StudySeq347,56.142857142857146
Cond_BT/StudySeq348,50.5
Cond_BT/StudySeq349,54.642857142857146
Cond_BT/StudySeq350,55.52173913043478
Cond_BT/StudySeq351,60.333333333333336
Cond_BT/StudySeq352,67.76923076923077
Cond_BT/StudySeq353,50.91666666666666
Cond_BT/StudySeq354,54.57692307692308
Cond_BT/StudySeq355,59.57692307692308
Cond_BT/StudySeq356,48.15625
Cond_BT/StudySeq357,49.82142857142857
Cond_BT/StudySeq358,58.46153846153846
Cond_BT/StudySeq359,57.10714285714285
Cond_BT/StudySeq360,51.689655172413794
Cond_BT/StudySeq361,54.57142857142857
Cond_BT/StudySeq362,56.37037037037037
Cond_BT/StudySeq363,39.56
Cond_BT/StudySeq364,56.30769230769231
Cond_BT/StudySeq365,65.81481481481481
Cond_BT/StudySeq366,52.29166666666666
Cond_BT/StudySeq367,64.53571428571429
Cond_BT/StudySeq368,47.86363636363637
Cond_BT/StudySeq369,49.888888888888886
Cond_BT/StudySeq370,50.5
Cond_BT/StudySeq371,52.30769230769231
Cond_BT/StudySeq372,50.26923076923077
Cond_BT/StudySeq373,49.84615384615385
Cond_BT/StudySeq374,57.458333333333336
Cond_BT/StudySeq375,54.76923076923077
Cond_BT/StudySeq376,66.52631578947368
Cond_BT/StudySeq377,56.68181818181818
Cond_BT/StudySeq378,62.57692307692308
Cond_BT/StudySeq379,55.083333333333336
Cond_BT/StudySeq380,43.25
Cond_BT/StudySeq381,51.37037037037037
Cond_BT/StudySeq382,48.36
Cond_BT/StudySeq383,58.125
Cond_BT/StudySeq384,45.5
Cond_BT/StudySeq385,62.54545454545455
Cond_BT/StudySeq386,61.23076923076923
Cond_BT/StudySeq387,56.142857142857146
Cond_BT/StudySeq388,50.5
Cond_BT/StudySeq389,54.642857142857146
Cond_BT/StudySeq390,55.52173913043478
Cond_BT/StudySeq391,60.333333333333336
Cond_BT/StudySeq392,67.76923076923077
Cond_BT/StudySeq393,50.91666666666666
Cond_BT/StudySeq394,54.57692307692308
Cond_BT/StudySeq395,59.57692307692308
Cond_BT/StudySeq396,48.15625
Cond_BT/StudySeq397,49.82142857142857
Cond_BT/StudySeq398,58.46153846153846
Cond_BT/StudySeq399,57.10714285714285
Cond_BT/StudySeq400,51.689655172413794
Cond_BT/StudySeq401,54.57142857142857
Cond_BT/StudySeq402,56.37037037037037
Cond_BT/StudySeq403,39.56
Cond_BT/StudySeq404,56.30769230769231
Cond_BT/StudySeq405,65.81481481481481
Cond_BT/StudySeq406,52.29166666666666
Cond_BT/StudySeq407,64.53571428571429
Cond_BT/StudySeq408,47.86363636363637
Cond_BT/StudySeq409,49.888888888888886
Cond_BT/StudySeq410,50.5
Cond_BT/StudySeq411,52.30769230769231
Cond_BT/StudySeq412,50.26923076923077
Cond_BT/StudySeq413,49.84615384615385
Cond_BT/StudySeq414,57.458333333333336
Cond_BT/StudySeq415,54.76923076923077
Cond_BT/StudySeq416,66.52631578947368
Cond_BT/StudySeq417,56.68181818181818
Cond_BT/StudySeq418,62.57692307692308
Cond_BT/StudySeq419,55.083333333333336
Cond_BT/StudySeq420,43.25
Cond_BT/StudySeq421,51.37037037037037
Cond_BT/StudySeq422,48.36
Cond_BT/StudySeq423,58.125
Cond_BT/StudySeq424,45.5
Cond_BT/StudySeq425,62.54545454545455
Cond_BT/StudySeq426,61.23076923076923
Cond_BT/StudySeq427,56.142857142857146
Cond_BT/StudySeq428,50.5
Cond_BT/StudySeq429,54.642857142857146
Cond_BT/StudySeq430,55.52173913043478
Cond_BT/StudySeq431,60.333333333333336
Cond_BT/StudySeq432,67.76923076923077
Cond_BT/StudySeq433,50.91666666666666
Cond_BT/StudySeq434,54.57692307692308
Cond_BT/StudySeq435,59.57692307692308
Cond_BT/StudySeq436,48.15625
Cond_BT/StudySeq437,49.82142857142857
Cond_BT/StudySeq438,58.46153846153846
Cond_BT/StudySeq439,57.10714285714285
Cond_BT/StudySeq440,51.689655172413794
Cond_BT/StudySeq441,54.57142857142857
Cond_BT/StudySeq442,56.37037037037037
Cond_BT/StudySeq443,39.56
Cond_BT/StudySeq444,56.30769230769231
Cond_BT/StudySeq445,65.81481481481481
Cond_BT/StudySeq446,52.29166666666666
Cond_BT/StudySeq447,64.53571428571429
Cond_BT/StudySeq448,47.86363636363637
Cond_BT/StudySeq449,49.888888888888886
Cond_BT/StudySeq450,50.5
Cond_BT/StudySeq451,52.30769230769231
Cond_BT/StudySeq452,50.26923076923077
Cond_BT/StudySeq453,49.84615384615385
Cond_BT/StudySeq454,57.458333333333336
Cond_BT/StudySeq455,54.76923076923077
Cond_BT/StudySeq456,66.52631578947368
Cond_BT/StudySeq457,56.68181818181818
Cond_BT/StudySeq458,62.57692307692308
Cond_BT/StudySeq459,55.083333333333336
Cond_BT/StudySeq460,43.25
Cond_BT/StudySeq461,51.37037037037037
Cond_BT/StudySeq462,48.36
Cond_BT/StudySeq463,58.125
Cond_BT/StudySeq464,45.5
Cond_BT/StudySeq465,62.54545454545455
Cond_BT/StudySeq466,61.23076923076923
Cond_BT/StudySeq467,56.142857142857146
Cond_BT/StudySeq468,50.5
Cond_BT/StudySeq469,54.642857142857146
Cond_BT/StudySeq470,55.52173913043478
Cond_BT/StudySeq471,60.333333333333336
Cond_BT/StudySeq472,67.76923076923077
Cond_BT/StudySeq473,50.91666666666666
Cond_BT/StudySeq474,54.57692307692308
Cond_BT/StudySeq475,59.57692307692308
Cond_BT/StudySeq476,48.15625
Cond_BT/StudySeq477,49.82142857142857
Cond_BT/StudySeq478,58.46153846153846
Cond_BT/StudySeq479,57.10714285714285
